filename	title	artist	place	date	caption	description	permalink	image_url
57205.jpg	Tea Ceremony Apparatus	Shibata Zeshin	Japanese			Title: Tea Ceremony Apparatus Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on gold paper Dimensions: 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.120	https://www.metmuseum.org/en/art/collection/search/57205	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205542.jpg
57206.jpg	Flower Baskets and Farmer's Hat	Shibata Zeshin	Japanese	ca. 1880s	An image of two bamboo baskets and a plaited farmer’s hat is brushed in lacquer (urushi) onto silver leaf that has oxidized to a dark gray color. Shibata Zeshin, a master lacquer artist, was also a talented painter who used the difficult technique of urushi-e (lacquer painting), his own invention, in album paintings as well as scrolls and screens in the 1880s.	柴田是真筆籠・菅笠図 Title: Flower Baskets and Farmer's Hat Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Meiji period (1868–1912) Date: ca. 1880s Culture: Japan Medium: Album leaf; lacquer, ink, and silver leaf on paper Dimensions: 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.121	https://www.metmuseum.org/en/art/collection/search/57206	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205543.jpg
57207.jpg	Three Men Looking at Framed Lacquer Drawing	Shibata Zeshin	Japanese			Title: Three Men Looking at Framed Lacquer Drawing Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on gold paper Dimensions: 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.122	https://www.metmuseum.org/en/art/collection/search/57207	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205544.jpg
57208.jpg	Tops	Shibata Zeshin	Japanese			Title: Tops Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on silver paper Dimensions: 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.123	https://www.metmuseum.org/en/art/collection/search/57208	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205545.jpg
57209.jpg	Sun and Plum Branches	Shibata Zeshin	Japanese			Title: Sun and Plum Branches Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.124	https://www.metmuseum.org/en/art/collection/search/57209	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205546.jpg
57210.jpg	Bear and Crabs	Shibata Zeshin	Japanese			Title: Bear and Crabs Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.125	https://www.metmuseum.org/en/art/collection/search/57210	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205547.jpg
57211.jpg	Bamboo Shoots	Shibata Zeshin	Japanese	ca. 1880s	The lacquer artist and painter Shibata Zeshin rendered plump bamboo shoots and a single branch of leaves not in traditional ink and mineral pigments but in lacquer (urushi) on paper, using a technique of his own invention.	柴田是真筆筍図 Title: Bamboo Shoots Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Meiji period (1868–1912) Date: ca. 1880s Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.126	https://www.metmuseum.org/en/art/collection/search/57211	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205548.jpg
57212.jpg	Overhanging Cliff	Shibata Zeshin	Japanese			Title: Overhanging Cliff Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.127	https://www.metmuseum.org/en/art/collection/search/57212	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205549.jpg
57213.jpg	Mountains and Houses	Shibata Zeshin	Japanese			Title: Mountains and Houses Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.128	https://www.metmuseum.org/en/art/collection/search/57213	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205550.jpg
57214.jpg	Seaweed	Shibata Zeshin	Japanese			Title: Seaweed Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.129	https://www.metmuseum.org/en/art/collection/search/57214	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205551.jpg
57215.jpg	Red Berry Plant and Butterfly	Shibata Zeshin	Japanese			Title: Red Berry Plant and Butterfly Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.130	https://www.metmuseum.org/en/art/collection/search/57215	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205552.jpg
57216.jpg	Flowers in Jardenierres	Shibata Zeshin	Japanese			Title: Flowers in Jardenierres Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.131	https://www.metmuseum.org/en/art/collection/search/57216	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205553.jpg
57217.jpg	Morning Glory	Shibata Zeshin	Japanese			Title: Morning Glory Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.132	https://www.metmuseum.org/en/art/collection/search/57217	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205554.jpg
57218.jpg	Rice-Drying Frame	Shibata Zeshin	Japanese			Title: Rice-Drying Frame Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.133	https://www.metmuseum.org/en/art/collection/search/57218	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205555.jpg
57219.jpg	Maple Leaves	Shibata Zeshin	Japanese			Title: Maple Leaves Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.134	https://www.metmuseum.org/en/art/collection/search/57219	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205556.jpg
57220.jpg	Rice Stacks and Trees	Shibata Zeshin	Japanese			Title: Rice Stacks and Trees Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.135	https://www.metmuseum.org/en/art/collection/search/57220	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205557.jpg
57221.jpg	Fox by Mystic Fire	Shibata Zeshin	Japanese			Title: Fox by Mystic Fire Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.136	https://www.metmuseum.org/en/art/collection/search/57221	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205558.jpg
57222.jpg	Crow on Tree	Shibata Zeshin	Japanese			Title: Crow on Tree Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.137	https://www.metmuseum.org/en/art/collection/search/57222	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205559.jpg
57223.jpg	Worm on Green Leaved Plant	Shibata Zeshin	Japanese			Title: Worm on Green Leaved Plant Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Culture: Japan Medium: Album leaf; lacquer on paper Dimensions: 4 1/2 x 3 1/2 in. (11.4 x 8.9 cm) Classification: Paintings Credit Line: The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 Object Number: 36.100.138	https://www.metmuseum.org/en/art/collection/search/57223	https://images.metmuseum.org/CRDImages/as/mobile-large/DP205560.jpg
57227.jpg	Monkeys	Mori Yūsen	Japanese	early 19th century	Mori Yūsen was the son of Mori Sosen (1747–1821), famous for his prolific production of monkey paintings. Later Yūsen was adopted by Mori Shūhō (1738–1823) and he lived in Osaka. As this painting demonstrates, he was one of Sosen’s pupils who continued to specialize in paintings of simians.	Title: Monkeys Artist: Mori Yūsen (Japanese, 1780–1851) Date: early 19th century Culture: Japan Medium: Hanging scroll; ink and color on silk Dimensions: 39 3/8 x 12 1/8 in. (100 x 30.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.14.2	https://www.metmuseum.org/en/art/collection/search/57227	https://images.metmuseum.org/CRDImages/as/mobile-large/37_14_2_110313.jpg
50829.jpg	Frolicking Figures and Animals	Kawanabe Kyōsai 河鍋暁斎	Japanese	19th century	Trained in the academic Kanō school tradition, Kyōsai became an independent painter in Edo during the final years of the Tokugawa shogunate. A prolific painter and teacher, he became well known outside Japan through his prominence at the international expositions at Vienna in 1873 and at Paris in 1883. These charming, quickly rendered sketches were probably done as models for his students. They reveal the animated brushwork and sure command of form through line that marks his painting.	Title: Frolicking Figures and Animals Artist: Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831–1889) Period: Meiji period (1868–1912) Date: 19th century Culture: Japan Medium: Handscroll; wash drawing Dimensions: 20 ft. 8 in. x 10 7/8 in. (629.9 x 27.6 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.119.1	https://www.metmuseum.org/en/art/collection/search/50829	https://images.metmuseum.org/CRDImages/as/mobile-large/DP231886_CRD.jpg
57229.jpg	Sketches of Birds and Animals	Kawanabe Kyōsai 河鍋暁斎	Japanese	late 19th century, before 1870	After training in the academic Kano school tradition, Kyōsai became an independent painter in Edo (today's Tokyo) during the final years of the Tokugawa shogunate. A prolific painter and teacher, he became well known outside Japan through his prominence at the international expositions in Vienna in 1873 and Paris in 1883. These charming, quickly rendered sketches were probably done as models for his students. They reveal the animated brushwork and sure command of form through line that characterize his painting.	Title: Sketches of Birds and Animals Artist: Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831–1889) Period: Meiji period (1868–1912) Date: late 19th century, before 1870 Culture: Japan Medium: Handscroll; ink on paper Dimensions: 17 ft 3 1/2 in. x 10 3/4 in. (516.9 x 27.3 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.119.2	https://www.metmuseum.org/en/art/collection/search/57229	https://images.metmuseum.org/CRDImages/as/mobile-large/DP232503_CRD.jpg
48889.jpg	Two Figures	Katsushika Hokusai	Japanese	19th century		Title: Two Figures Artist: Katsushika Hokusai (Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)) Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Matted painting; ink on paper (wash drawing?) Dimensions: 10 3/8 x 14 in. (26.4 x 35.6 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.119.3	https://www.metmuseum.org/en/art/collection/search/48889	https://images.metmuseum.org/CRDImages/as/mobile-large/37_119_3_112078.jpg
57231.jpg	Preliminary Drawings of Demons	Kawanabe Kyōsai 河鍋暁斎	Japanese	late 19th century	These sketches in the distinctive drawing style of Kawanabe Kyōsai appear to be preliminary drawings for an illustrated book. Like the images of dancers in the Met’s collection (37.119.6), they were formerly in the collection of his pupil Mano Kyōtei (Yasokichi, 1874/5–1937).	Title: Preliminary Drawings of Demons Artist: Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831–1889) Period: Meiji period (1868–1912) Date: late 19th century Culture: Japan Medium: Wash drawing; ink on paper Dimensions: 9 1/8 x 13 1/4 in. (23.2 x 33.7 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.119.5	https://www.metmuseum.org/en/art/collection/search/57231	https://images.metmuseum.org/CRDImages/as/mobile-large/LC-37_119_5-001.jpg
57233.jpg	Three Kyōgen Dancers	Kawanabe Kyōsai 河鍋暁斎	Japanese	late 19th century	This appears to be a preliminary drawing by Kyōsai for a painting of kyōgen (humorous dramatic) performance. The annotations are also in the artist’s hand, giving instructions how to color or finish off the drawings. The partial seal in the upper right corner is that of his pupil Mano Kyōtei (Yasokichi, 1874/5–1937) who assisted him on many projects and inherited many Kyōsai drawings.	Title: Three Kyōgen Dancers Artist: Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831–1889) Period: Meiji period (1868–1912) Date: late 19th century Culture: Japan Medium: Wash drawing; Ink on paper Dimensions: 6 x 10 1/4 in. (15.2 x 26 cm) Classification: Paintings Credit Line: Fletcher Fund, 1937 Object Number: 37.119.6	https://www.metmuseum.org/en/art/collection/search/57233	https://images.metmuseum.org/CRDImages/as/mobile-large/LC-37_119_6-001.jpg
57238.jpg	Sketches of East Asian Legendary Figures	Attributed to Kawanabe Kyōsai 河鍋暁斎	Japanese	late 19th century	The sketches here show Japanese such as Daikoku and Urashima Tarō and images of Chinese immortals or figure of the Twenty-Four Paragons of Filial Piety. Though long attributed to Kyōsai, these sketches do not seem to be in hand of the master, and could have been created by a late nineteenth Kano artist of the day.	Title: Sketches of East Asian Legendary Figures Artist: Attributed to Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831–1889) Period: Meiji period (1868–1912) Date: late 19th century Culture: Japan Medium: Ink on paper Dimensions: 8 x 5 in. (20.3 x 12.7 cm) Classification: Paintings Credit Line: Gift of F. Tikotin, 1937 Object Number: 37.138	https://www.metmuseum.org/en/art/collection/search/57238	https://images.metmuseum.org/CRDImages/as/mobile-large/LC-37_138-001.jpg
57240.jpg	Crane and Sun	Hokusai School		19th century		Title: Crane and Sun Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 11 x 16 in. (27.9 x 40.6 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.1	https://www.metmuseum.org/en/art/collection/search/57240	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_1_115885.jpg
57241.jpg	Rats and a Kabuki Actor in the Role of Nikki Danjō	Hokusai School		19th century		Title: Rats and a Kabuki Actor in the Role of Nikki Danjō Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted drawing; ink on paper Dimensions: 10 1/2 x 14 1/2 in. (26.7 x 36.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.2	https://www.metmuseum.org/en/art/collection/search/57241	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_2_115886.jpg
57299.jpg	Oni	Hokusai School		19th century		Title: Oni Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink on paper Dimensions: 9 1/2 x 13 1/4 in. (24.1 x 33.7 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.3	https://www.metmuseum.org/en/art/collection/search/57299	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_3_115887.jpg
57300.jpg	Tiger	Hokusai School		19th century		Title: Tiger Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; india ink on paper Dimensions: 9 7/8 x 13 3/4 in. (25.1 x 34.9 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.4	https://www.metmuseum.org/en/art/collection/search/57300	https://images.metmuseum.org/CRDImages/as/mobile-large/DP-1310-001.jpg
57234.jpg	Badger	Hokusai School		19th century		Title: Badger Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 10 7/8 x 14 1/2 in. (27.6 x 36.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.5	https://www.metmuseum.org/en/art/collection/search/57234	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_5_115889.jpg
57236.jpg	Woman with Baby on Her Back	Hokusai School		19th century		Title: Woman with Baby on Her Back Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink on paper Dimensions: 9 7/8 x 13 in. (25.1 x 33 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.6	https://www.metmuseum.org/en/art/collection/search/57236	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_6_115890.jpg
57237.jpg	Studies of Figures	Hokusai School		19th century		Title: Studies of Figures Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink on paper Dimensions: 11 x 15 in. (27.9 x 38.1 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.7	https://www.metmuseum.org/en/art/collection/search/57237	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_7_115891.jpg
57301.jpg	Bellflower	Hokusai School		19th century		Title: Bellflower Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink on paper Dimensions: 10 7/8 x 14 1/2 in. (27.6 x 36.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.8	https://www.metmuseum.org/en/art/collection/search/57301	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_8_115892.jpg
57302.jpg	Bellflower	Hokusai School		19th century		Title: Bellflower Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 10 7/8 x 14 1/2 in. (27.6 x 36.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.9	https://www.metmuseum.org/en/art/collection/search/57302	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_9_115893.jpg
57303.jpg	Two Cranes	Hokusai School		19th century		Title: Two Cranes Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 15 3/8 x 10 7/8 in. (39.1 x 27.6 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.10	https://www.metmuseum.org/en/art/collection/search/57303	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_10_115894.jpg
57304.jpg	Toad and Flowers	Hokusai School		19th century		Title: Toad and Flowers Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and color on paper Dimensions: 10 1/2 x 14 1/2 in. (26.7 x 36.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.11	https://www.metmuseum.org/en/art/collection/search/57304	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_11_115895.jpg
57305.jpg	Chrysanthemums	Hokusai School		19th century		Title: Chrysanthemums Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; watercolor on paper Dimensions: 9 3/8 x 12 1/4 in. (23.8 x 31.1 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.12	https://www.metmuseum.org/en/art/collection/search/57305	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_12_115896.jpg
57306.jpg	Monkey and Bee	Hokusai School		19th century		Title: Monkey and Bee Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 8 3/8 x 11 3/8 in. (21.3 x 28.9 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.13	https://www.metmuseum.org/en/art/collection/search/57306	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_13_115897.jpg
57307.jpg	Pekingese	Hokusai School		19th century		Title: Pekingese Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 10 5/8 x 15 3/8 in. (27 x 39.1 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.14	https://www.metmuseum.org/en/art/collection/search/57307	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_14_115898.jpg
57308.jpg	Man with Broken Umbrella	Hokusai School		19th century		Title: Man with Broken Umbrella Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink and watercolor on paper Dimensions: 13 1/4 x 9 5/8 in. (33.7 x 24.4 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.15	https://www.metmuseum.org/en/art/collection/search/57308	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_15_115899.jpg
57309.jpg	Rooster and Chick	Hokusai School		19th century		Title: Rooster and Chick Artist: Hokusai School Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Unmounted painting; ink on paper Dimensions: 10 3/4 x 16 in. (27.3 x 40.6 cm) Classification: Paintings Credit Line: Fletcher Fund, 1938 Object Number: 38.106.16	https://www.metmuseum.org/en/art/collection/search/57309	https://images.metmuseum.org/CRDImages/as/mobile-large/38_106_16_115900.jpg
57314.jpg	Mt. Fujiyama	Toyosei Kimigi	Japanese	19th century		Title: Mt. Fujiyama Artist: Toyosei Kimigi (Japanese, active 19th century) (?) Date: 19th century Culture: Japan Medium: Hanging scroll; color on silk Dimensions: 24 5/8 x 34 5/8 in. (62.5 x 87.9 cm) Classification: Paintings Credit Line: Gift of Susan Dwight Bliss, 1944 Object Number: 44.35.2	https://www.metmuseum.org/en/art/collection/search/57314	https://images.metmuseum.org/CRDImages/as/mobile-large/44_35_2_132302.jpg
44941.jpg	Parody of the Four Accomplishments	Shibata Zeshin	Japanese	second half of the 19th century	This painting is inspired by one of the most celebrated works of Japanese genre painting: a work known as the Hikone Screen. Illustrated here are the “Four Accomplishments” necessary for well-cultivated gentlemen in ancient China—the musical instrument qin (Japanese: koto), the board game weiqi (Japanese: go), calligraphy, and painting. The Four Accomplishments were a favored painting subject beginning in the Muromachi period (1392–1573) but here appears as a parody—for instance, writing a love letter (or poems) instead of calligraphy. Zeshin’s reinterpretation, more than two centuries after the original, reconstructs some of the mysterious feel of the Hikone Screen by arranging meaningful-looking figures engaged in various pursuits within the same space. Nevertheless, the eye-pleasing impression has been attained by a careful compositional arrangement in which elements are ordered in a pyramid-like shape toward the center, and by the use of a variety of colors, from vivid to subtle, contrasting with the plain gold background. A few versions of this screen by Zeshin exist, each with distinct variations of the figures and setting.	見立琴碁書画屏風 Title: Parody of the Four Accomplishments Artist: Shibata Zeshin (Japanese, 1807–1891) Period: late Edo (1615–1868) or Meiji (1868–1912) period Date: second half of the 19th century Culture: Japan Medium: Pair of six-panel folding screens; ink and color on gold leaf on paper Dimensions: each screen: 47 1/2 in. × 9 ft. 4 1/2 in. (120.7 × 285.8 cm) Classification: Paintings Credit Line: Fletcher Fund, 1951 Object Number: 51.89.1, .2	https://www.metmuseum.org/en/art/collection/search/44941	https://images.metmuseum.org/CRDImages/as/mobile-large/DT220565.jpg
57315.jpg	Leaves and Bird	Shibata Zeshin	Japanese	19th century		Title: Leaves and Bird Artist: Shibata Zeshin (Japanese, 1807–1891) Date: 19th century Culture: Japan Medium: Hanging scroll; ink on silk Dimensions: 42 7/8 x 16 3/8 in. (108.9 x 41.6 cm) Classification: Paintings Credit Line: Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1951 Object Number: 51.137.1	https://www.metmuseum.org/en/art/collection/search/57315	https://images.metmuseum.org/CRDImages/as/mobile-large/51_137_1_O2.jpg
57317.jpg	Tortoises and Crabs	Shibata Zeshin	Japanese	19th century		Title: Tortoises and Crabs Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Hanging scroll; ink on silk Dimensions: 39 1/8 x 14 in. (99.4 x 35.6 cm) Classification: Paintings Credit Line: Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1951 Object Number: 51.137.2	https://www.metmuseum.org/en/art/collection/search/57317	https://images.metmuseum.org/CRDImages/as/mobile-large/51_137_2_O2.jpg
57318.jpg	Three Crows in Flight	Shibata Zeshin	Japanese	19th century	A simple yet alluring composition by Zeshin captures a trio of crows in flight, with a sense of perspective conveyed by varying the tones of ink. The artist often took up the subject of crows, as seen also in the two-panel gold-leaf screen with three crows and two egrets. This painting is signed “Zeshin,” and has an oval seal reading “Tairyūkyo” (living facing the willows).	三羽黒鳥図 Title: Three Crows in Flight Artist: Shibata Zeshin (Japanese, 1807–1891) Period: Edo period (1615–1868) Date: 19th century Culture: Japan Medium: Hanging scroll; ink on silk Dimensions: Image: 28 7/8 × 6 3/4 in. (73.3 × 17.1 cm) Classification: Paintings Credit Line: Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1951 Object Number: 51.137.3	https://www.metmuseum.org/en/art/collection/search/57318	https://images.metmuseum.org/CRDImages/as/mobile-large/DP279654.jpg
